종목명,년도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
윤활관리,전체,전체,413,275,61,22.2,84,61,9,14.8,9
윤활관리,2015(누적),전체,413,275,61,22.2,84,61,9,14.8,9
생산자동화,전체,전체,45199,39557,12765,32.3,15472,13998,9035,64.5,12888
생산자동화,2015(누적),전체,38435,33805,10558,31.2,12801,11645,7917,68,11754
생산자동화,2016,전체,1692,1451,492,33.9,624,570,292,51.2,295
생산자동화,2016,여자,47,39,7,17.9,9,8,4,50,4
생산자동화,2017,전체,1387,1199,392,32.7,502,455,232,51,235
생산자동화,2017,여자,36,33,4,12.1,8,6,2,33.3,2
생산자동화,2018,전체,1257,1071,430,40.1,484,436,182,41.7,184
생산자동화,2018,여자,33,28,11,39.3,12,10,1,10,1
생산자동화,2019,전체,1280,1099,401,36.5,493,434,219,50.5,222
생산자동화,2019,여자,47,37,16,43.2,10,8,2,25,2
생산자동화,2020,전체,1148,932,492,52.8,568,458,193,42.1,198
생산자동화,2020,여자,37,26,15,57.7,18,15,7,46.7,7
기계정비,전체,전체,118076,95419,34921,36.6,39266,37041,30730,83,31026
기계정비,2015(누적),전체,77777,62811,21083,33.6,22709,21656,19361,89.4,19657
기계정비,2016,전체,9570,7615,3148,41.3,3558,3332,2544,76.4,2544
기계정비,2016,여자,61,54,21,38.9,22,21,14,66.7,14
기계정비,2017,전체,7809,6244,2894,46.3,3514,3281,2406,73.3,2406
기계정비,2017,여자,73,62,29,46.8,33,32,29,90.6,29
기계정비,2018,전체,7748,6229,2602,41.8,3304,3040,2242,73.8,2242
기계정비,2018,여자,55,41,12,29.3,13,12,8,66.7,8
기계정비,2019,전체,7670,6300,2647,42,3175,2955,2152,72.8,2152
기계정비,2019,여자,43,36,12,33.3,11,10,7,70,7
기계정비,2020,전체,7502,6220,2547,40.9,3006,2777,2025,72.9,2025
기계정비,2020,여자,63,51,21,41.2,22,19,18,94.7,18
건설기계,전체,전체,166888,124071,32803,26.4,41908,35932,13843,38.5,0
건설기계,2015(누적),전체,166888,124071,32803,26.4,41908,35932,13843,38.5,0
건설기계설비,전체,전체,1916,1312,402,30.6,432,365,163,44.7,25759
건설기계설비,2015(누적),전체,962,667,171,25.6,186,157,66,42,25662
건설기계설비,2016,전체,290,202,62,30.7,57,45,25,55.6,25
건설기계설비,2016,여자,25,17,4,23.5,3,2,1,50,1
건설기계설비,2017,전체,217,143,51,35.7,56,48,21,43.8,21
건설기계설비,2017,여자,20,15,4,26.7,6,6,4,66.7,4
건설기계설비,2018,전체,137,100,33,33,31,30,13,43.3,13
건설기계설비,2018,여자,12,5,2,40,2,2,0,0,0
건설기계설비,2019,전체,138,89,28,31.5,30,27,14,51.9,14
건설기계설비,2019,여자,20,12,3,25,3,3,1,33.3,1
건설기계설비,2020,전체,172,111,57,51.4,72,58,24,41.4,24
건설기계설비,2020,여자,22,18,10,55.6,13,10,4,40,4
보일러,전체,전체,63341,50755,22484,44.3,41608,35321,10127,28.7,0
보일러,2015(누적),전체,63341,50755,22484,44.3,41608,35321,10127,28.7,0
건설기계정비,전체,전체,19867,15688,5259,33.5,4642,3786,1230,32.5,6591
건설기계정비,2015(누적),전체,16165,12712,4207,33.1,3318,2611,739,28.3,5739
건설기계정비,2016,전체,655,535,163,30.5,207,188,86,45.7,143
건설기계정비,2016,여자,10,8,1,12.5,0,0,0,0,0
건설기계정비,2017,전체,724,598,151,25.3,203,183,72,39.3,165
건설기계정비,2017,여자,6,3,0,0,0,0,0,0,0
건설기계정비,2018,전체,812,661,271,41,300,274,105,38.3,206
건설기계정비,2018,여자,15,11,3,27.3,2,2,2,100,6
건설기계정비,2019,전체,772,628,233,37.1,334,293,128,43.7,193
건설기계정비,2019,여자,6,5,1,20,0,0,0,0,0
건설기계정비,2020,전체,739,554,234,42.2,280,237,100,42.2,145
건설기계정비,2020,여자,15,13,2,15.4,2,2,1,50,1
궤도장비정비,전체,전체,1107,892,168,18.8,173,161,71,44.1,445
궤도장비정비,2015(누적),전체,920,739,141,19.1,140,128,65,50.8,314
궤도장비정비,2016,전체,48,43,9,20.9,9,9,1,11.1,15
궤도장비정비,2016,여자,0,0,0,0,0,0,0,0,0
궤도장비정비,2017,전체,38,32,2,6.3,8,8,1,12.5,43
궤도장비정비,2017,여자,2,2,0,0,0,0,0,0,1
궤도장비정비,2018,전체,27,21,4,19,7,7,0,0,25
궤도장비정비,2018,여자,2,1,0,0,0,0,0,0,0
궤도장비정비,2019,전체,50,40,9,22.5,8,8,4,50,30
궤도장비정비,2019,여자,1,1,0,0,0,0,0,0,1
궤도장비정비,2020,전체,24,17,3,17.6,1,1,0,0,18
궤도장비정비,2020,여자,1,1,0,0,0,0,0,0,0
메카트로닉스,전체,전체,22180,19030,5372,28.2,6287,5749,3760,65.4,0
메카트로닉스,2015(누적),전체,22180,19030,5372,28.2,6287,5749,3760,65.4,0
승강기,전체,전체,19523,14752,2469,16.7,3283,3107,1540,49.6,1540
승강기,2015(누적),전체,13820,10363,1573,15.2,2266,2127,939,44.1,939
승강기,2016,전체,808,617,115,18.6,153,151,94,62.3,94
승강기,2016,여자,22,19,4,21.1,5,5,4,80,4
승강기,2017,전체,1506,1167,234,20.1,252,251,165,65.7,165
승강기,2017,여자,53,44,12,27.3,12,12,8,66.7,8
승강기,2018,전체,867,688,92,13.4,118,113,84,74.3,84
승강기,2018,여자,32,25,2,8,3,3,3,100,3
승강기,2019,전체,1484,1141,312,27.3,264,259,169,65.3,169
승강기,2019,여자,68,51,11,21.6,8,8,5,62.5,5
승강기,2020,전체,1038,776,143,18.4,230,206,89,43.2,89
승강기,2020,여자,41,33,6,18.2,4,2,2,100,2
공조냉동기계,전체,전체,164996,121420,33607,27.7,57539,51574,20432,39.6,22144
공조냉동기계,2015(누적),전체,134111,98294,26637,27.1,47371,41779,15016,35.9,16615
공조냉동기계,2016,전체,5167,3889,1042,26.8,1510,1439,714,49.6,738
공조냉동기계,2016,여자,48,38,6,15.8,4,4,3,75,3
공조냉동기계,2017,전체,5375,4047,1321,32.6,2131,2026,986,48.7,1013
공조냉동기계,2017,여자,72,50,8,16,7,7,3,42.9,3
공조냉동기계,2018,전체,5667,4227,1081,25.6,1700,1647,933,56.6,952
공조냉동기계,2018,여자,57,45,11,24.4,13,12,8,66.7,8
공조냉동기계,2019,전체,6391,4765,1558,32.7,2238,2186,1184,54.2,1215
공조냉동기계,2019,여자,47,31,8,25.8,10,10,4,40,4
공조냉동기계,2020,전체,8285,6198,1968,31.8,2589,2497,1599,64,1611
공조냉동기계,2020,여자,69,40,7,17.5,5,5,3,60,4
전자부품장착,전체,전체,112,99,30,30.3,32,32,27,84.4,260
전자부품장착,2015(누적),전체,0,0,0,0,0,0,0,0,191
전자부품장착,2016,전체,0,0,0,0,0,0,0,0,17
전자부품장착,2016,여자,0,0,0,0,0,0,0,0,0
전자부품장착,2017,전체,0,0,0,0,0,0,0,0,25
전자부품장착,2017,여자,0,0,0,0,0,0,0,0,0
전자부품장착,2018,전체,57,51,17,33.3,16,16,13,81.3,13
전자부품장착,2018,여자,0,0,0,0,0,0,0,0,0
전자부품장착,2019,전체,39,35,9,25.7,11,11,10,90.9,10
전자부품장착,2019,여자,4,3,0,0,0,0,0,0,0
전자부품장착,2020,전체,16,13,4,30.8,5,5,4,80,4
전자부품장착,2020,여자,1,1,1,100,1,1,1,100,1
전자부품장착(SMT),전체,전체,1034,862,288,33.4,300,289,233,80.6,0
전자부품장착(SMT),2015(누적),전체,884,740,233,31.5,235,226,191,84.5,0
전자부품장착(SMT),2016,전체,88,68,30,44.1,33,31,17,54.8,0
전자부품장착(SMT),2016,여자,3,2,1,50,1,1,0,0,0
전자부품장착(SMT),2017,전체,62,54,25,46.3,32,32,25,78.1,0
전자부품장착(SMT),2017,여자,0,0,0,0,0,0,0,0,0
산업설비다기능기술자,전체,전체,0,0,0,0,0,0,0,0,117
산업설비다기능기술자,2015(누적),전체,0,0,0,0,0,0,0,0,117
시계수리,전체,전체,174,158,55,34.8,57,47,27,57.4,78
시계수리,2015(누적),전체,174,158,55,34.8,57,47,27,57.4,78
농기계정비기능사1급,전체,전체,3207,2764,842,30.5,1135,996,530,53.2,0
농기계정비기능사1급,2015(누적),전체,3207,2764,842,30.5,1135,996,530,53.2,0
담배제조,전체,전체,1240,1124,340,30.2,573,504,221,43.8,224
담배제조,2015(누적),전체,1240,1124,340,30.2,573,504,221,43.8,224
담배기계정비,전체,전체,303,283,92,32.5,136,121,54,44.6,54
담배기계정비,2015(누적),전체,303,283,92,32.5,136,121,54,44.6,54
담배제조기계,전체,전체,0,0,0,0,0,0,0,0,17
담배제조기계,2015(누적),전체,0,0,0,0,0,0,0,0,17
산업기계정비기능사1급,전체,전체,781,743,438,59,424,350,278,79.4,0
산업기계정비기능사1급,2015(누적),전체,781,743,438,59,424,350,278,79.4,0
발전기계설비기능사1급,전체,전체,153,124,30,24.2,41,36,18,50,0
발전기계설비기능사1급,2015(누적),전체,153,124,30,24.2,41,36,18,50,0
중기정비기능사1급,전체,전체,5487,4290,1822,42.5,2630,1983,592,29.9,0
중기정비기능사1급,2015(누적),전체,5487,4290,1822,42.5,2630,1983,592,29.9,0
철도분야,전체,전체,24770,19952,6849,34.3,8467,7907,5931,75,6231
철도분야,2015(누적),전체,24693,19896,6844,34.4,8463,7903,5931,75,6231
철도분야,2016,전체,32,21,1,4.8,1,1,0,0,0
철도분야,2016,여자,0,0,0,0,0,0,0,0,0
철도분야,2017,전체,16,13,1,7.7,0,0,0,0,0
철도분야,2017,여자,0,0,0,0,0,0,0,0,0
철도분야,2018,전체,9,8,1,12.5,0,0,0,0,0
철도분야,2018,여자,0,0,0,0,0,0,0,0,0
철도분야,2019,전체,8,6,1,16.7,1,1,0,0,0
철도분야,2019,여자,0,0,0,0,0,0,0,0,0
철도분야,2020,전체,12,8,1,12.5,2,2,0,0,0
철도분야,2020,여자,0,0,0,0,0,0,0,0,0
철도차량,전체,전체,3790,2473,371,15,370,322,87,27,6231
철도차량,2015(누적),전체,3713,2417,366,15.1,366,318,87,27.4,6231
철도차량,2016,전체,32,21,1,4.8,1,1,0,0,0
철도차량,2016,여자,0,0,0,0,0,0,0,0,0
철도차량,2017,전체,16,13,1,7.7,0,0,0,0,0
철도차량,2017,여자,0,0,0,0,0,0,0,0,0
철도차량,2018,전체,9,8,1,12.5,0,0,0,0,0
철도차량,2018,여자,0,0,0,0,0,0,0,0,0
철도차량,2019,전체,8,6,1,16.7,1,1,0,0,0
철도차량,2019,여자,0,0,0,0,0,0,0,0,0
철도차량,2020,전체,12,8,1,12.5,2,2,0,0,0
철도차량,2020,여자,0,0,0,0,0,0,0,0,0
철도동력차기관정비,전체,전체,6173,5108,1453,28.4,1946,1792,1285,71.7,0
철도동력차기관정비,2015(누적),전체,6173,5108,1453,28.4,1946,1792,1285,71.7,0
철도동력차전기정비,전체,전체,2329,2015,571,28.3,710,684,505,73.8,0
철도동력차전기정비,2015(누적),전체,2329,2015,571,28.3,710,684,505,73.8,0
객화차정비,전체,전체,12478,10356,4454,43,5441,5109,4054,79.4,0
객화차정비,2015(누적),전체,12478,10356,4454,43,5441,5109,4054,79.4,0
조선분야,전체,전체,5502,4560,1004,22,560,520,323,62.1,1418
조선분야,2015(누적),전체,5125,4246,855,20.1,391,358,227,63.4,1322
조선분야,2016,전체,51,42,19,45.2,18,17,7,41.2,7
조선분야,2016,여자,4,2,1,50,1,1,0,0,0
조선분야,2017,전체,72,63,27,42.9,33,31,18,58.1,18
조선분야,2017,여자,5,5,2,40,3,3,2,66.7,2
조선분야,2018,전체,60,48,25,52.1,29,29,19,65.5,19
조선분야,2018,여자,6,4,2,50,2,2,1,50,1
조선분야,2019,전체,87,70,35,50,42,41,16,39,16
조선분야,2019,여자,8,7,4,57.1,6,6,2,33.3,2
조선분야,2020,전체,107,91,43,47.3,47,44,36,81.8,36
조선분야,2020,여자,16,14,8,57.1,8,8,7,87.5,7
조선,전체,전체,5472,4534,1002,22.1,559,519,322,62,1415
조선,2015(누적),전체,5095,4220,853,20.2,390,357,226,63.3,1319
조선,2016,전체,51,42,19,45.2,18,17,7,41.2,7
조선,2016,여자,4,2,1,50,1,1,0,0,0
조선,2017,전체,72,63,27,42.9,33,31,18,58.1,18
조선,2017,여자,5,5,2,40,3,3,2,66.7,2
조선,2018,전체,60,48,25,52.1,29,29,19,65.5,19
조선,2018,여자,6,4,2,50,2,2,1,50,1
조선,2019,전체,87,70,35,50,42,41,16,39,16
조선,2019,여자,8,7,4,57.1,6,6,2,33.3,2
조선,2020,전체,107,91,43,47.3,47,44,36,81.8,36
조선,2020,여자,16,14,8,57.1,8,8,7,87.5,7
조선제도,전체,전체,16,14,1,7.1,1,1,1,100,2
조선제도,2015(누적),전체,16,14,1,7.1,1,1,1,100,2
조선기계절단기능사1급,전체,전체,8,8,0,0,0,0,0,0,0
조선기계절단기능사1급,2015(누적),전체,8,8,0,0,0,0,0,0,0
선박기관의장,전체,전체,6,4,1,25,0,0,0,0,1
선박기관의장,2015(누적),전체,6,4,1,25,0,0,0,0,1
항공분야,전체,전체,90891,77869,21298,27.4,31575,29776,15264,51.3,19990
항공분야,2015(누적),전체,62242,53306,12989,24.4,19771,18510,9267,50.1,13059
항공분야,2016,전체,6630,5631,1800,32,2176,2103,1157,55,1343
항공분야,2016,여자,335,288,94,32.6,112,110,67,60.9,71
항공분야,2017,전체,6517,5635,1500,26.6,2448,2352,1112,47.3,1386
항공분야,2017,여자,316,267,79,29.6,107,103,66,64.1,75
항공분야,2018,전체,5565,4737,1617,34.1,2395,2295,1264,55.1,1467
항공분야,2018,여자,309,267,92,34.5,123,119,65,54.6,72
항공분야,2019,전체,5652,4874,1696,34.8,2296,2190,1039,47.4,1250
항공분야,2019,여자,341,286,98,34.3,132,128,69,53.9,82
항공분야,2020,전체,4285,3686,1696,46,2489,2326,1425,61.3,1485
항공분야,2020,여자,327,274,132,48.2,197,186,103,55.4,107
항공,전체,전체,90891,77869,21298,27.4,31575,29776,15264,51.3,19990
항공,2015(누적),전체,62242,53306,12989,24.4,19771,18510,9267,50.1,13059
항공,2016,전체,6630,5631,1800,32,2176,2103,1157,55,1343
항공,2016,여자,335,288,94,32.6,112,110,67,60.9,71
항공,2017,전체,6517,5635,1500,26.6,2448,2352,1112,47.3,1386
항공,2017,여자,316,267,79,29.6,107,103,66,64.1,75
항공,2018,전체,5565,4737,1617,34.1,2395,2295,1264,55.1,1467
항공,2018,여자,309,267,92,34.5,123,119,65,54.6,72
항공,2019,전체,5652,4874,1696,34.8,2296,2190,1039,47.4,1250
항공,2019,여자,341,286,98,34.3,132,128,69,53.9,82
항공,2020,전체,4285,3686,1696,46,2489,2326,1425,61.3,1485
항공,2020,여자,327,274,132,48.2,197,186,103,55.4,107
자동차분야,전체,전체,544534,439102,108294,24.7,181733,152514,56311,36.9,81446
자동차분야,2015(누적),전체,495642,398595,99365,24.9,167456,139405,50290,36.1,74493
자동차분야,2016,전체,9438,7742,1467,18.9,2293,2102,864,41.1,1042
자동차분야,2016,여자,136,109,18,16.5,28,23,11,47.8,12
자동차분야,2017,전체,9968,8226,2080,25.3,3068,2846,1292,45.4,1498
자동차분야,2017,여자,175,147,35,23.8,44,40,19,47.5,21
자동차분야,2018,전체,9430,7735,2036,26.3,3113,2829,1318,46.6,1557
자동차분야,2018,여자,167,131,21,16,28,26,15,57.7,20
자동차분야,2019,전체,10178,8499,1678,19.7,3127,2867,1268,44.2,1496
자동차분야,2019,여자,212,175,34,19.4,47,43,25,58.1,30
자동차분야,2020,전체,9878,8305,1668,20.1,2676,2465,1279,51.9,1360
자동차분야,2020,여자,240,194,39,20.1,63,57,31,54.4,31
자동차정비,전체,전체,397078,323069,75327,23.3,127419,106112,38319,36.1,81446
자동차정비,2015(누적),전체,348186,282562,66398,23.5,113142,93003,32298,34.7,74493
자동차정비,2016,전체,9438,7742,1467,18.9,2293,2102,864,41.1,1042
자동차정비,2016,여자,136,109,18,16.5,28,23,11,47.8,12
자동차정비,2017,전체,9968,8226,2080,25.3,3068,2846,1292,45.4,1498
자동차정비,2017,여자,175,147,35,23.8,44,40,19,47.5,21
자동차정비,2018,전체,9430,7735,2036,26.3,3113,2829,1318,46.6,1557
자동차정비,2018,여자,167,131,21,16,28,26,15,57.7,20
자동차정비,2019,전체,10178,8499,1678,19.7,3127,2867,1268,44.2,1496
자동차정비,2019,여자,212,175,34,19.4,47,43,25,58.1,30
자동차정비,2020,전체,9878,8305,1668,20.1,2676,2465,1279,51.9,1360
자동차정비,2020,여자,240,194,39,20.1,63,57,31,54.4,31
자동차검사,전체,전체,147456,116033,32967,28.4,54314,46402,17992,38.8,0
자동차검사,2015(누적),전체,147456,116033,32967,28.4,54314,46402,17992,38.8,0
금형.공작기계분야,전체,전체,41898,35825,11857,33.1,16775,15045,8866,58.9,11132
금형.공작기계분야,2015(누적),전체,37875,32259,10556,32.7,15120,13544,7921,58.5,10176
금형.공작기계분야,2016,전체,975,883,260,29.4,345,299,196,65.6,197
금형.공작기계분야,2016,여자,79,74,19,25.7,23,23,18,78.3,18
금형.공작기계분야,2017,전체,913,820,328,40,421,391,275,70.3,277
금형.공작기계분야,2017,여자,83,72,31,43.1,35,32,21,65.6,21
금형.공작기계분야,2018,전체,794,688,307,44.6,392,358,201,56.1,202
금형.공작기계분야,2018,여자,51,44,18,40.9,22,20,15,75,15
금형.공작기계분야,2019,전체,868,749,229,30.6,300,270,170,63,173
금형.공작기계분야,2019,여자,59,53,13,24.5,18,15,8,53.3,8
금형.공작기계분야,2020,전체,473,426,177,41.5,197,183,103,56.3,107
금형.공작기계분야,2020,여자,32,30,14,46.7,13,12,4,33.3,4
사출금형,전체,전체,28136,24183,8176,33.8,10919,9768,5897,60.4,6374
사출금형,2015(누적),전체,25086,21476,7192,33.5,9736,8688,5249,60.4,5716
사출금형,2016,전체,751,676,185,27.4,250,223,135,60.5,136
사출금형,2016,여자,56,53,11,20.8,16,16,13,81.3,13
사출금형,2017,전체,648,590,234,39.7,283,258,169,65.5,170
사출금형,2017,여자,68,61,31,50.8,30,27,17,63,17
사출금형,2018,전체,612,528,243,46,273,253,145,57.3,146
사출금형,2018,여자,38,33,14,42.4,16,15,11,73.3,11
사출금형,2019,전체,642,549,170,31,204,187,109,58.3,112
사출금형,2019,여자,41,37,9,24.3,11,10,6,60,6
사출금형,2020,전체,397,364,152,41.8,173,159,90,56.6,94
사출금형,2020,여자,28,27,12,44.4,13,12,4,33.3,4
프레스금형,전체,전체,13762,11642,3681,31.6,5856,5277,2969,56.3,3385
프레스금형,2015(누적),전체,12789,10783,3364,31.2,5384,4856,2672,55,3087
프레스금형,2016,전체,224,207,75,36.2,95,76,61,80.3,61
프레스금형,2016,여자,23,21,8,38.1,7,7,5,71.4,5
프레스금형,2017,전체,265,230,94,40.9,138,133,106,79.7,107
프레스금형,2017,여자,15,11,0,0,5,5,4,80,4
프레스금형,2018,전체,182,160,64,40,119,105,56,53.3,56
프레스금형,2018,여자,13,11,4,36.4,6,5,4,80,4
프레스금형,2019,전체,226,200,59,29.5,96,83,61,73.5,61
프레스금형,2019,여자,18,16,4,25,7,5,2,40,2
프레스금형,2020,전체,76,62,25,40.3,24,24,13,54.2,13
프레스금형,2020,여자,4,3,2,66.7,0,0,0,0,0
금형다기능기술자,전체,전체,0,0,0,0,0,0,0,0,275
금형다기능기술자,2015(누적),전체,0,0,0,0,0,0,0,0,275
금형공구1급,전체,전체,0,0,0,0,0,0,0,0,1098
금형공구1급,2015(누적),전체,0,0,0,0,0,0,0,0,1098
금속.재료분야,전체,전체,64337,54416,21103,38.8,22630,21412,11970,55.9,17439
금속.재료분야,2015(누적),전체,54255,46251,16799,36.3,16552,15653,9245,59.1,14714
금속.재료분야,2016,전체,2494,1996,1043,52.3,1402,1348,597,44.3,597
금속.재료분야,2016,여자,239,200,103,51.5,130,129,46,35.7,46
금속.재료분야,2017,전체,2132,1771,979,55.3,1417,1350,584,43.3,584
금속.재료분야,2017,여자,193,170,96,56.5,135,127,50,39.4,50
금속.재료분야,2018,전체,2035,1645,825,50.2,1148,1079,573,53.1,573
금속.재료분야,2018,여자,148,125,60,48,75,73,36,49.3,36
금속.재료분야,2019,전체,1957,1588,872,54.9,1185,1111,586,52.7,586
금속.재료분야,2019,여자,149,125,60,48,73,69,27,39.1,27
금속.재료분야,2020,전체,1464,1165,585,50.2,926,871,385,44.2,385
금속.재료분야,2020,여자,94,82,40,48.8,58,56,29,51.8,29
금속2급,전체,전체,0,0,0,0,0,0,0,0,1270
금속2급,2015(누적),전체,0,0,0,0,0,0,0,0,1270
금속재료,전체,전체,57994,48820,19266,39.5,21085,19970,11296,56.6,14354
금속재료,2015(누적),전체,48124,40820,15033,36.8,15089,14289,8598,60.2,11656
금속재료,2016,전체,2411,1925,1022,53.1,1375,1321,590,44.7,590
금속재료,2016,여자,231,193,102,52.8,129,128,46,35.9,46
금속재료,2017,전체,2074,1730,963,55.7,1400,1333,576,43.2,576
금속재료,2017,여자,185,164,92,56.1,132,124,48,38.7,48
금속재료,2018,전체,2001,1622,813,50.1,1133,1067,568,53.2,568
금속재료,2018,여자,145,122,60,49.2,74,72,35,48.6,35
금속재료,2019,전체,1929,1565,856,54.7,1170,1096,581,53,581
금속재료,2019,여자,145,121,60,49.6,73,69,27,39.1,27
금속재료,2020,전체,1455,1158,579,50,918,864,383,44.3,383
금속재료,2020,여자,94,82,40,48.8,58,56,29,51.8,29
금속제련,전체,전체,555,467,71,15.2,102,98,37,37.8,39
금속제련,2015(누적),전체,555,467,71,15.2,102,98,37,37.8,39
금속2급(가공분야),전체,전체,0,0,0,0,0,0,0,0,205
금속2급(가공분야),2015(누적),전체,0,0,0,0,0,0,0,0,205
재료조직평가,전체,전체,628,520,236,45.4,238,227,71,31.3,71
재료조직평가,2015(누적),전체,416,355,165,46.5,156,149,44,29.5,44
재료조직평가,2016,전체,83,71,21,29.6,27,27,7,25.9,7
재료조직평가,2016,여자,8,7,1,14.3,1,1,0,0,0
재료조직평가,2017,전체,58,41,16,39,17,17,8,47.1,8
재료조직평가,2017,여자,8,6,4,66.7,3,3,2,66.7,2
재료조직평가,2018,전체,34,23,12,52.2,15,12,5,41.7,5
재료조직평가,2018,여자,3,3,0,0,1,1,1,100,1
재료조직평가,2019,전체,28,23,16,69.6,15,15,5,33.3,5
재료조직평가,2019,여자,4,4,0,0,0,0,0,0,0
재료조직평가,2020,전체,9,7,6,85.7,8,7,2,28.6,2
재료조직평가,2020,여자,0,0,0,0,0,0,0,0,0
"표면처리,주조",전체,전체,899,747,141,18.9,90,78,37,47.4,0
"표면처리,주조",2015(누적),전체,899,747,141,18.9,90,78,37,47.4,0
세라믹,전체,전체,1920,1708,616,36.1,120,110,40,36.4,1025
세라믹,2015(누적),전체,1920,1708,616,36.1,120,110,40,36.4,1025
금속다기능기술자,전체,전체,0,0,0,0,0,0,0,0,149
금속다기능기술자,2015(누적),전체,0,0,0,0,0,0,0,0,149
제선(고로작업),전체,전체,45,39,25,64.1,29,27,19,70.4,25
제선(고로작업),2015(누적),전체,45,39,25,64.1,29,27,19,70.4,25
제선(소결작업),전체,전체,37,35,13,37.1,17,17,15,88.2,45
제선(소결작업),2015(누적),전체,37,35,13,37.1,17,17,15,88.2,45
제선,전체,전체,379,354,103,29.1,155,151,70,46.4,0
제선,2015(누적),전체,379,354,103,29.1,155,151,70,46.4,0
제강(전로작업),전체,전체,66,64,34,53.1,44,43,22,51.2,60
제강(전로작업),2015(누적),전체,66,64,34,53.1,44,43,22,51.2,60
제강(조괴작업),전체,전체,52,49,22,44.9,15,13,8,61.5,23
제강(조괴작업),2015(누적),전체,52,49,22,44.9,15,13,8,61.5,23
제강(전기로),전체,전체,22,17,9,52.9,13,13,7,53.8,7
제강(전기로),2015(누적),전체,22,17,9,52.9,13,13,7,53.8,7
제강(연속주조),전체,전체,45,40,16,40,18,18,13,72.2,18
제강(연속주조),2015(누적),전체,45,40,16,40,18,18,13,72.2,18
제강,전체,전체,433,406,143,35.2,161,154,99,64.3,0
제강,2015(누적),전체,433,406,143,35.2,161,154,99,64.3,0
코크스,전체,전체,268,256,117,45.7,122,117,97,82.9,60
코크스,2015(누적),전체,268,256,117,45.7,122,117,97,82.9,60
압연1급,전체,전체,0,0,0,0,0,0,0,0,19
압연1급,2015(누적),전체,0,0,0,0,0,0,0,0,19
압연(열간압연),전체,전체,157,140,62,44.3,89,73,39,53.4,45
압연(열간압연),2015(누적),전체,157,140,62,44.3,89,73,39,53.4,45
압연(냉간압연),전체,전체,55,50,24,48,40,37,13,35.1,23
압연(냉간압연),2015(누적),전체,55,50,24,48,40,37,13,35.1,23
압연,전체,전체,782,704,205,29.1,292,266,87,32.7,0
압연,2015(누적),전체,782,704,205,29.1,292,266,87,32.7,0
요업,전체,전체,0,0,0,0,0,0,0,0,1
요업,2015(누적),전체,0,0,0,0,0,0,0,0,1
판금.제관.새시분야,전체,전체,2856,2541,1324,52.1,1495,1387,876,63.2,1368
판금.제관.새시분야,2015(누적),전체,2806,2500,1307,52.3,1479,1374,870,63.3,1357
판금.제관.새시분야,2016,전체,9,7,2,28.6,4,4,2,50,3
판금.제관.새시분야,2016,여자,0,0,0,0,0,0,0,0,0
판금.제관.새시분야,2017,전체,10,10,2,20,1,1,1,100,3
판금.제관.새시분야,2017,여자,0,0,0,0,0,0,0,0,0
판금.제관.새시분야,2018,전체,8,6,3,50,2,1,1,100,1
판금.제관.새시분야,2018,여자,0,0,0,0,0,0,0,0,0
판금.제관.새시분야,2019,전체,13,9,6,66.7,4,3,0,0,1
판금.제관.새시분야,2019,여자,0,0,0,0,0,0,0,0,0
판금.제관.새시분야,2020,전체,10,9,4,44.4,5,4,2,50,3
판금.제관.새시분야,2020,여자,0,0,0,0,0,0,0,0,0
판금,전체,전체,1048,895,434,48.5,549,508,336,66.1,0
판금,2015(누적),전체,1048,895,434,48.5,549,508,336,66.1,0
판금제관,전체,전체,428,383,199,52,195,184,69,37.5,1366
판금제관,2015(누적),전체,378,342,182,53.2,179,171,63,36.8,1355
판금제관,2016,전체,9,7,2,28.6,4,4,2,50,3
판금제관,2016,여자,0,0,0,0,0,0,0,0,0
판금제관,2017,전체,10,10,2,20,1,1,1,100,3
판금제관,2017,여자,0,0,0,0,0,0,0,0,0
판금제관,2018,전체,8,6,3,50,2,1,1,100,1
판금제관,2018,여자,0,0,0,0,0,0,0,0,0
판금제관,2019,전체,13,9,6,66.7,4,3,0,0,1
판금제관,2019,여자,0,0,0,0,0,0,0,0,0
판금제관,2020,전체,10,9,4,44.4,5,4,2,50,3
판금제관,2020,여자,0,0,0,0,0,0,0,0,0
제관,전체,전체,1303,1196,675,56.4,730,676,464,68.6,0
제관,2015(누적),전체,1303,1196,675,56.4,730,676,464,68.6,0
철골기능사1급,전체,전체,4,4,1,25,1,0,0,0,0
철골기능사1급,2015(누적),전체,4,4,1,25,1,0,0,0,0
창호제작(금속재),전체,전체,73,63,15,23.8,20,19,7,36.8,2
창호제작(금속재),2015(누적),전체,73,63,15,23.8,20,19,7,36.8,2
단조.주조분야,전체,전체,4830,4173,2313,55.4,2342,2199,1725,78.4,1997
단조.주조분야,2015(누적),전체,4710,4077,2255,55.3,2291,2153,1690,78.5,1959
단조.주조분야,2016,전체,36,29,15,51.7,17,14,8,57.1,9
단조.주조분야,2016,여자,0,0,0,0,0,0,0,0,0
단조.주조분야,2017,전체,18,11,6,54.5,8,8,6,75,6
단조.주조분야,2017,여자,1,1,1,100,0,0,0,0,0
단조.주조분야,2018,전체,20,17,11,64.7,7,5,2,40,2
단조.주조분야,2018,여자,1,1,1,100,0,0,0,0,0
